"molregno","standard_type","standard_relation","nm","chembl_id","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
770830,"Potency",,44668.4,"CHEMBL1346946","c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23",6.299400000000003,96.46600000000004,128.15806124643782,0.0,278.354,278.109550448,0,0,0,0,0,0,0,22,36,5,5,0,0,0,0,0,5,0,0,0.0,12.082903768654765,7.630768281804422,5.86787657027282,4.6085107765482585,3.509828585346656,7.630768281804422,5.86787657027282,4.6085107765482585,3.509828585346656,-2.8599999999999985,11.762233311345993,4.315741298567014,1.5811562104574888,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,72.79640482153933,55.22252785264158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,5,0,0,0,0,8,4
775358,"Potency",,7079.5,"CHEMBL1351474","[K+].CC1=CC(=O)[N-]S(=O)(=O)O1",-2.9304999999999994,32.12779999999999,106.85591716230026,74.54,201.24399999999997,200.949810288,5,0,0,0,4,1,7,11,15,1,0,0,1,0,0,1,0,0,0,0.25,10.005407523554286,3.756927914908634,2.90027975300909,1.6423310098446593,1.2099194906051793,2.391779543238523,1.6955770145435465,0.7652692832361896,0.5192290719261533,0.5963636363636369,11.596363636363636,4.011654673785192,3.6753361116239924,51.38453490628663,14.324976713680442,19.281787492745163,0.0,6.923737199690624,11.835184978490057,0.0,4.722094864452088,0.0,0.0,0.0,0.0,68.7799545073371,0.0,0.0,0.0,6.923737199690624,0.0,16.557279842942144,0.0,0.0,16.21134460537514,13.699717481173618,0.0,8.417796984328938,0.0,0.0,0.0,6.923737199690624,6.076020106833881,5.907179729351506,5.759164871656176,0.0,0.0,10.304164876023634,51.38453490628663,4,0,0,0,0,1,0,0,1,3,1,1,1,3,0,5,1,0,0,9,5,0,0,1,1,4,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0
789162,"Potency",,50118.7,"CHEMBL1365278","[Na+].C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C",0.14720000000000205,106.01860000000006,198.06721802417837,80.59,414.5620000000002,414.274604008,4,2,4,2,4,0,5,29,68,4,0,4,4,0,0,0,0,4,4,0.9583333333333334,20.900793737310128,11.734961697947057,11.274470235846051,10.30706732832604,8.70686728349169,11.734961697947057,11.274470235846051,10.30706732832604,8.70686728349169,0.38999999999999996,24.040734914654664,8.73114910144295,3.879443302044541,34.66381342744864,28.390292853129864,4.794537184071822,46.33741721576191,84.97942782833198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.671405401201866,0.0,0.0,46.33741721576191,97.18736060382858,0.0,0.0,0.0,0.0,5.969305287951849,20.11411936859394,0.0,0.0,0.0,0.0,20.771211599071872,110.54563344502203,5.969305287951849,12.207932775496605,0.0,0.0,0.0,0.0,29.557286032607934,24,0,0,0,0,0,0,0,0,4,0,1,10,1,0,20,0,0,4,9,4,2,2,1,1,7,2,2,0,8,7,2,0,0,1,3,0,0,0,0,6,3
790809,"Potency",,14125.4,"CHEMBL1366925","CC(=O)OCc1ccc2OCOc2c1",1.4784,48.035000000000025,81.38749821211857,44.760000000000005,194.18599999999998,194.0579088,4,0,3,0,4,0,4,14,24,2,1,0,1,0,0,1,1,0,0,0.3,7.779257531797425,4.274109247018024,2.9678704211681106,1.8790790552414651,1.2156975960905958,4.274109247018024,2.9678704211681106,1.8790790552414651,1.2156975960905958,-1.71,8.869309392093152,3.573528750245497,1.787420216925188,9.473725907600098,12.762247594051676,16.13828210238479,0.0,12.487188691387619,18.19910120538483,0.0,0.0,0.0,0.0,11.49902366656781,0.0,19.005126045471968,0.0,0.0,0.0,13.530619164203543,6.792942306099827,23.762552697081826,0.0,11.49902366656781,5.969305287951849,14.210588861400147,4.794537184071822,0.0,0.0,0.0,6.06636706846161,17.696185628620217,6.923737199690624,0.0,6.606881964512918,11.49902366656781,6.792942306099827,0.0,5.969305287951849,10,0,0,0,0,0,0,0,0,2,2,0,4,1,0,7,3,0,3,8,4,0,0,0,0,2,2,1,0,6,3,0,0,0,1,1,0,0,0,0,2,1
792030,"Potency",,4466.8,"CHEMBL1368146","OC(=O)c1ccc(cc1)S(=O)(=O)N(Cl)Cl",1.6831,54.132100000000015,96.10258476762117,74.67999999999999,270.09299999999996,268.93163400000003,5,1,3,1,3,0,8,15,20,1,1,0,0,0,0,0,1,0,0,0.0,9.421104848596963,5.67337824690301,5.543240414990501,3.9022545226170884,1.9666403451692467,3.5571915143195563,2.5064970675954354,1.5808199863192356,0.8491639772573565,-0.8200000000000001,12.25052186177715,4.3587110080331275,2.5982896646922145,0.0,22.83696386153575,10.023291153407584,0.0,10.357988675768818,29.160951749364216,0.0,0.0,0.0,0.0,0.0,23.553336452514838,18.318861563241466,0.0,3.343334194414256,0.0,4.895483475517775,0.0,29.828919765543436,0.0,0.0,39.54593289387427,5.106527394840706,0.0,13.212334168400758,0.0,0.0,0.0,27.6088024682607,23.553336452514838,10.45893496721477,0.0,0.0,0.0,10.023291153407584,5.969305287951849,7,0,2,0,0,1,0,1,0,4,0,0,6,3,0,3,3,0,3,9,5,1,1,0,0,6,0,2,1,4,2,0,0,0,0,1,0,0,0,0,0,0
793127,"Potency",,28183.8,"CHEMBL1369243","CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O",2.2970000000000006,63.05500000000003,99.82967518127191,51.21,230.26299999999998,230.094294308,3,0,2,0,3,0,3,17,31,2,1,0,1,0,0,0,1,0,1,0.35714285714285715,10.11149621733972,5.55574810866986,5.32134879420832,2.9837478838084666,2.0140603143117586,5.55574810866986,5.32134879420832,2.9837478838084666,2.0140603143117586,-1.7699999999999998,11.707729070975642,3.6201620158575514,1.714875231730112,0.0,17.34973483909482,4.794537184071822,11.332896515558172,41.48718895060951,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,14.383611552215466,0.0,0.0,11.332896515558172,20.771211599071872,0.0,35.392371257240434,0.0,0.0,17.34973483909482,0.0,14.383611552215466,0.0,0.0,0.0,45.03667987291831,0.0,16.54189345279077,0.0,5.917906046161393,17.34973483909482,0.0,0.0,0.0,14,0,0,0,0,0,0,0,0,3,0,0,5,3,0,7,3,0,2,6,3,0,0,0,0,6,0,1,1,4,5,0,0,0,1,1,0,0,0,0,2,1
793290,"Potency",,36252.95,"CHEMBL1369406","CN(C)c1ccc(cc1)C2(OC(=O)c3cc(ccc23)N(C)C)c4ccc(cc4)N(C)C",4.346900000000004,127.60450000000006,184.01386563342945,36.02,415.5370000000001,415.22597716800004,5,0,5,0,5,0,5,31,60,4,3,0,1,0,0,1,3,0,0,0.2692307692307692,19.008990328513484,10.347242683749903,8.577622116947023,5.94500564188404,4.1193797439875,10.347242683749903,8.577622116947023,5.94500564188404,4.1193797439875,-3.4699999999999993,20.788689025813103,7.654260718058234,3.3991543275560447,14.699729192551434,48.255337184014984,10.337913764783737,0.0,27.048343150859804,66.73003775307771,0.0,0.0,0.0,17.062158824050687,0.0,0.0,9.53140013787187,0.0,0.0,0.0,5.601050810983688,56.98576108861457,88.98384371986572,0.0,0.0,23.031464112002535,19.436592146351483,0.0,4.794537184071822,0.0,0.0,30.33183534230805,36.39820241076966,76.0385451952048,5.563451491696996,0.0,5.601050810983688,0.0,0.0,5.969305287951849,26,0,0,0,0,0,0,3,0,1,1,0,11,1,0,13,9,0,5,7,5,0,0,0,0,7,0,3,0,12,8,1,0,0,1,3,0,0,0,0,2,1
793703,"Potency",,63095.7,"CHEMBL1369819","CCOC(=O)C1OC1c2ccccc2",1.6895999999999998,50.68900000000003,82.6388950970083,38.83,192.214,192.078644244,3,0,4,0,3,0,3,14,26,2,1,1,1,0,1,1,1,0,0,0.36363636363636365,7.97330353690552,4.696801932082174,3.140015782336741,2.0810758991532703,1.4122100507659978,4.696801932082174,3.140015782336741,2.0810758991532703,1.4122100507659978,-1.35,9.2146124327443,3.798984036397876,1.7731355792051997,0.0,18.68015364021307,14.268263091671919,0.0,18.591155079135923,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,14.268263091671919,0.0,0.0,0.0,19.13166997518723,6.606881964512918,35.89528683400505,0.0,0.0,5.969305287951849,9.473725907600098,0.0,4.794537184071822,0.0,0.0,30.33183534230805,12.487188691387619,0.0,6.606881964512918,6.103966387748303,6.103966387748303,0.0,0.0,5.969305287951849,11,0,0,0,0,0,0,0,0,2,1,0,5,1,0,6,3,0,4,6,3,0,0,0,0,2,2,1,0,6,3,0,1,0,0,1,0,0,0,0,0,0
794048,"Potency",,63.1,"CHEMBL1370164","O=C1CCC(=O)O1",-0.15000000000000002,20.332999999999995,40.26483564708455,43.370000000000005,100.073,100.016043988,3,0,0,0,3,0,3,7,11,1,0,1,1,0,1,1,0,0,0,0.5,3.6389584337646843,2.0236033621142733,1.3460790084722583,0.7609191910946028,0.4331531646907534,2.0236033621142733,1.3460790084722583,0.7609191910946028,0.4331531646907534,-0.8600000000000001,4.3028664495114,1.3295815851589803,0.7648453054349857,0.0,11.938610575903699,14.325937321943693,0.0,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.325937321943693,0.0,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,11.938610575903699,4.736862953800049,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,11.938610575903699,4,0,0,0,0,0,0,0,0,2,1,0,0,2,0,5,0,0,0,6,3,0,0,0,0,2,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0
795293,"Potency",,17782.8,"CHEMBL1371409","[Na+].[Na+].Oc1ccc2cc(ccc2c1N=Nc3ccc(cc3)S(=O)(=O)[O-])S(=O)(=O)[O-]",-3.2229999999999963,92.15720000000002,210.49524471948652,159.35,452.3770000000002,451.97248121999985,9,1,4,1,9,0,13,29,39,3,3,0,0,0,0,0,3,0,0,0.0,20.936772694772866,10.06564994392299,8.177692368794835,5.301873821330927,3.303220435101608,7.249153362995266,5.4183867462850435,3.6210738622900545,2.327791775729414,-0.8599999999999997,26.175536602700785,9.964619695145712,6.309549274922832,59.11457206521587,31.04762111087931,20.236253718067108,0.0,0.0,74.61677081844884,0.0,10.772448428929591,0.0,11.374772549367124,5.749511833283905,0.0,90.16219317609516,0.0,0.0,10.228500251258795,9.79096695103555,0.0,54.59730361615449,0.0,5.749511833283905,42.38347469636382,14.212027142221434,0.0,16.835593968657875,5.114250125629398,5.114250125629398,12.13273413692322,47.85079369369606,5.386224214464796,15.478353225719111,31.673151826034577,0.0,0.0,0.0,59.11457206521587,16,0,0,0,0,2,0,2,0,7,0,2,7,5,0,9,8,0,4,18,9,1,1,2,2,7,2,0,2,9,7,0,0,0,0,3,0,0,0,0,2,1
796027,"Potency",,158.5,"CHEMBL1372143","[Cl-].C[N+](C)(C)Cc1ccccc1",-1.1031999999999975,48.17840000000004,81.01406998643152,0.0,185.69800000000004,185.097127192,1,0,2,0,0,0,2,12,28,1,1,0,0,0,0,0,1,0,0,0.4,8.674965141662318,3.9221055456329452,3.934036527212296,1.4997404969378012,1.131142384019803,3.9221055456329452,3.934036527212296,1.4997404969378012,1.131142384019803,-0.53,11.47,4.484454040459278,4.369018590889185,12.407033161179976,25.626046805726194,6.544756405912575,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,16.8900640188746,0.0,0.0,0.0,6.544756405912575,21.143015948031568,35.89528683400505,0.0,0.0,0.0,16.8900640188746,0.0,0.0,0.0,0.0,30.33183534230805,0.0,5.563451491696996,21.143015948031568,6.544756405912575,0.0,0.0,0.0,0.0,10,0,1,0,0,0,0,1,0,0,0,0,5,0,0,3,3,0,2,0,0,0,0,1,1,3,1,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0
796574,"Potency",,31622.8,"CHEMBL1372690","Nc1ccccc1S(=O)(=O)O",0.5155000000000001,40.669000000000004,64.39992982655029,80.39,173.19299999999998,173.014664084,4,3,1,2,3,0,5,11,18,1,1,0,0,0,0,0,1,0,0,0.0,6.375206393767402,4.2761203969854,3.402851509277614,2.1245167718439864,1.331885258830161,2.836057068184759,2.0128924239938515,1.1969186433075003,0.7154479388293944,-1.07,8.030704934541792,2.5192903206703843,1.6899987232276803,5.733667477162185,12.9705468580193,10.118126859033554,0.0,0.0,29.160951749364216,0.0,0.0,0.0,5.687386274683562,0.0,0.0,12.9705468580193,0.0,0.0,0.0,4.895483475517775,5.733667477162185,24.26546827384644,0.0,0.0,15.805513133717117,5.733667477162185,4.552749873690364,0.0,8.417796984328938,0.0,12.13273413692322,12.13273413692322,0.0,5.687386274683562,4.895483475517775,0.0,0.0,10.118126859033554,0.0,6,0,0,0,0,1,0,1,0,3,0,0,3,2,0,3,3,0,1,7,4,3,2,0,0,4,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0
799008,"Potency",,158489.3,"CHEMBL1375124","CCC(O)OC(O)CC",0.4598,33.68059999999999,55.26597433371149,49.69,134.17499999999998,134.094294308,3,2,4,2,3,0,3,9,23,0,0,0,0,0,0,0,0,0,0,1.0,5.871589582216126,3.2185124435861754,1.8618795600970166,1.0126479186233563,0.3737743207538304,3.2185124435861754,1.8618795600970166,1.0126479186233563,0.3737743207538304,-0.12,8.880000000000003,4.730174498823148,4.3876142131979705,0.0,22.793108248351835,4.736862953800049,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94991774348146,0.0,0.0,0.0,39.26917110390369,0.0,0.0,0.0,0.0,0.0,14.94991774348146,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,0.0,0.0,0.0,12.580053458670426,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,6,3,2,2,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800961,"Potency",,0.7,"CHEMBL1377077","Cc1ccc(Br)cc1",2.7575200000000013,38.87900000000002,57.66389283953493,0.0,171.03700000000003,169.973112324,0,0,0,0,0,0,1,8,15,1,1,0,0,0,0,0,1,0,0,0.14285714285714285,6.273362088882435,3.3033477111078846,2.7112436882173077,1.5395538501677284,0.797554702861642,2.5103494415505323,1.7955681594256188,1.0108883371294932,0.5332219463425244,-0.30000000000000004,5.829870129870129,2.313561483685833,1.3382187267509833,0.0,0.0,0.0,6.923737199690624,5.563451491696996,28.738187789678854,0.0,0.0,0.0,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,6.923737199690624,0.0,34.30163928137585,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,0.0,33.626129526569564,19.056471336613843,4.472719515832414,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
804982,"IC50","=",15403.0,"CHEMBL1381098","S=C=Nc1cccc2ccccc12",3.5741000000000014,58.63400000000003,81.73211249869378,12.36,185.251,185.029920224,1,0,1,0,2,0,2,13,20,2,2,0,0,0,0,0,2,0,0,0.0,7.713410351218929,4.380953236241671,2.883938960386135,2.024003480288368,1.4533278224082116,3.9727049457778087,2.7013647745510796,1.9327163873708406,1.354979648279975,-1.5,8.1144,3.4807162534435263,1.4985185185185186,0.0,5.1612618521255476,0.0,0.0,0.0,47.456974211866935,0.0,10.772448428929591,0.0,5.687386274683562,0.0,12.217873443046695,0.0,0.0,0.0,4.992404732635669,0.0,0.0,42.46456947923127,0.0,0.0,33.838969998785394,0.0,0.0,0.0,4.992404732635669,0.0,36.39820241076966,23.6704647259731,5.386224214464796,10.84864812680911,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,1,0,1,0,0,0,0,1,2,0,6,5,0,1,1,1,0,0,0,0,1,2,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
804982,"Ki","=",7001.0,"CHEMBL1381098","S=C=Nc1cccc2ccccc12",3.5741000000000014,58.63400000000003,81.73211249869378,12.36,185.251,185.029920224,1,0,1,0,2,0,2,13,20,2,2,0,0,0,0,0,2,0,0,0.0,7.713410351218929,4.380953236241671,2.883938960386135,2.024003480288368,1.4533278224082116,3.9727049457778087,2.7013647745510796,1.9327163873708406,1.354979648279975,-1.5,8.1144,3.4807162534435263,1.4985185185185186,0.0,5.1612618521255476,0.0,0.0,0.0,47.456974211866935,0.0,10.772448428929591,0.0,5.687386274683562,0.0,12.217873443046695,0.0,0.0,0.0,4.992404732635669,0.0,0.0,42.46456947923127,0.0,0.0,33.838969998785394,0.0,0.0,0.0,4.992404732635669,0.0,36.39820241076966,23.6704647259731,5.386224214464796,10.84864812680911,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,1,0,1,0,0,0,0,1,2,0,6,5,0,1,1,1,0,0,0,0,1,2,0,0,7,3,0,0,0,0,2,0,0,0,0,2,1
809444,"Potency",,3162.3,"CHEMBL1385560","ClC=CCl",1.9352,20.845999999999997,35.02112256380526,0.0,96.94400000000002,95.953355424,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0.0,3.4224873764346153,1.6426406747492877,0.7559289460184546,0.42857142857142866,0.0,0.7697691138053182,0.25197631533948484,0.047619047619047616,0.0,0.31999999999999995,4.320000000000001,3.320000000000001,2.320000000000002,0.0,0.0,0.0,0.0,0.0,11.070403857756427,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,0.0,11.070403857756427,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,11.070403857756427,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810383,"Potency",,158.5,"CHEMBL1386499","CNC(=O)N(c1ccccc1)c2ccccc2",3.1641000000000012,69.47870000000003,100.68959950820941,32.34,226.27900000000002,226.110613068,3,1,4,1,1,2,3,17,31,2,2,0,0,0,0,0,2,0,0,0.07142857142857142,9.628964577860081,5.4463117435277875,3.5616610789070267,2.445740943141713,1.6495139031277213,5.4463117435277875,3.5616610789070267,2.445740943141713,1.6495139031277213,-2.289999999999999,11.203022603757393,5.163787455051142,2.4483764490734514,10.216698334856808,13.078786495015262,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,16.169309733438947,0.0,0.0,4.794537184071822,0.0,5.316788604006331,0.0,0.0,11.947581713527669,60.6636706846161,0.0,0.0,17.405887061705197,5.316788604006331,4.899909730850478,4.794537184071822,0.0,0.0,36.39820241076966,24.26546827384644,7.04767198267719,11.374772549367124,0.0,0.0,0.0,0.0,6.031114512338072,14,0,0,0,0,0,0,2,0,1,0,0,5,1,0,6,6,0,4,4,3,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0
815210,"Potency",,10000.0,"CHEMBL1391326","Nc1ccc(N)c(Cl)c1.OS(=O)(=O)O",0.8516000000000001,54.4542,86.05215553222794,126.64,240.66800000000003,239.997155448,6,6,0,4,4,0,8,14,23,1,1,0,0,0,0,0,1,0,0,0.0,8.456313408295042,4.977775965426384,3.5316507698107014,1.351834171274499,0.7323693002525983,3.2028480824102687,2.2287837693966517,1.0245073359205108,0.5433870637479844,-1.0200000000000002,12.98,5.009404787174269,7.619909030353873,11.46733495432437,17.523296731709664,10.399000581649606,0.0,0.0,18.19910120538483,5.022633313741326,0.0,0.0,11.374772549367124,0.0,11.600939890232516,17.523296731709664,0.0,0.0,0.0,0.0,11.46733495432437,23.221734519126155,0.0,0.0,33.37471302124925,11.46733495432437,9.105499747380728,0.0,8.417796984328938,0.0,11.600939890232516,18.19910120538483,5.687386274683562,10.710019588424888,0.0,0.0,0.0,0.0,10.399000581649606,6,0,1,0,0,1,0,2,0,4,0,0,5,2,0,3,3,0,0,10,6,6,4,0,0,7,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0
816037,"Potency",,12589.3,"CHEMBL1392153","CCCOCC(C)OCC(C)O",1.1988999999999999,48.204800000000034,74.68011215421217,38.69,176.25599999999997,176.1412445,3,1,7,1,3,0,3,12,32,0,0,0,0,0,0,0,0,0,0,1.0,8.246837839553127,4.538230454420642,3.0678868740359877,1.3229659987837619,0.7452716954584814,4.538230454420642,3.0678868740359877,1.3229659987837619,0.7452716954584814,-0.12,11.879999999999999,7.5250588942171435,7.981214574898786,0.0,37.135106063876066,9.473725907600098,0.0,27.19203322199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.580253302440804,0.0,0.0,0.0,39.39996599749449,19.820645893538753,0.0,0.0,0.0,0.0,14.580253302440804,0.0,0.0,0.0,0.0,6.923737199690624,20.268296022307258,6.606881964512918,25.42169670452244,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,7,6,3,1,1,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818713,"Potency",,35481.3,"CHEMBL1394829","CC(C)N(C(=O)CCl)c1ccccc1",2.666800000000001,59.78400000000004,89.48073568860885,20.310000000000002,211.69200000000004,211.076391748,2,0,4,0,1,1,3,14,28,1,1,0,0,0,0,0,1,0,0,0.36363636363636365,9.160563701315805,5.130257887711808,3.593929902334876,2.1624019406769754,1.5118655384649102,4.595735403886961,3.3266686604224516,1.9337701346255403,1.383097552063955,-1.02,11.057041602465333,5.009404787174269,2.484576967850811,4.899909730850478,17.829024003469804,4.794537184071822,0.0,13.847474399381248,30.33183534230805,0.0,0.0,0.0,5.687386274683562,0.0,11.600939890232516,4.794537184071822,0.0,0.0,0.0,19.88931522852921,10.779913175820816,30.33183534230805,0.0,0.0,23.195505894267583,4.899909730850478,4.794537184071822,0.0,0.0,11.600939890232516,18.19910120538483,25.980208536304467,11.729227103831523,0.0,5.880003444970339,0.0,5.907179729351506,0.0,0.0,11,0,1,0,0,0,0,1,0,1,0,0,7,1,0,3,3,0,4,3,2,0,0,0,0,4,1,3,0,5,1,0,0,0,0,1,0,0,0,0,0,0
822920,"Potency",,44668.4,"CHEMBL1399036","CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC",4.1574000000000035,89.13100000000006,132.78393360449536,29.54,311.85300000000007,311.16520675199996,3,0,10,0,2,1,4,21,47,1,1,0,0,0,0,0,1,0,0,0.5882352941176471,14.079401871330077,8.272696952871383,5.24553651456622,3.7414819515397473,2.4417058069557185,7.738174469046534,4.9782752726537955,3.512850145488312,2.2974289510161467,-1.06,17.99015045135406,9.800132642319113,5.00909879013157,4.899909730850478,25.124881886334247,22.37304338372389,0.0,44.73975782831788,18.19910120538483,0.0,0.0,0.0,5.687386274683562,0.0,11.600939890232516,9.53140013787187,0.0,0.0,0.0,46.454498090775914,24.117611887833217,29.32600418877882,0.0,0.0,23.195505894267583,4.736862953800049,9.694446914922299,0.0,0.0,11.600939890232516,45.39113442738271,30.38936785217202,6.606881964512918,5.687386274683562,12.610820192469824,0.0,5.907179729351506,0.0,0.0,17,0,1,0,0,0,0,1,0,2,0,0,14,1,0,3,3,0,10,5,3,0,0,0,0,5,8,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0
824829,"IC50","=",13957.0,"CHEMBL1400945","CC(=O)[C@H]1[C@@H](C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C#N",4.264980000000004,96.36680000000005,151.03844331756568,61.089999999999996,341.4950000000001,341.23547923200005,3,1,1,1,3,0,3,25,56,4,0,3,4,0,0,0,0,3,4,0.8181818181818182,15.793874834096997,10.086378845324814,9.760105127394981,8.740029774449901,7.563788029268938,10.086378845324814,9.760105127394981,8.740029774449901,7.563788029268938,-1.1400000000000001,17.28267148430764,5.678573960300246,2.2933026953805795,0.0,16.99373872895395,4.794537184071822,51.75062403713129,65.71696295955394,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,5.261891554738487,0.0,40.419511169600526,71.82092934730224,0.0,11.64912463690315,0.0,6.069221312792274,5.783244946364939,5.106527394840706,4.794537184071822,0.0,5.261891554738487,0.0,25.496599036284397,80.45318763745043,5.917906046161393,18.09109374670197,5.783244946364939,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,1,0,2,0,0,6,1,1,19,1,0,1,5,3,1,1,0,0,6,1,1,0,8,7,2,0,0,1,3,0,0,0,0,6,3
824829,"Ki","=",6344.0,"CHEMBL1400945","CC(=O)[C@H]1[C@@H](C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C#N",4.264980000000004,96.36680000000005,151.03844331756568,61.089999999999996,341.4950000000001,341.23547923200005,3,1,1,1,3,0,3,25,56,4,0,3,4,0,0,0,0,3,4,0.8181818181818182,15.793874834096997,10.086378845324814,9.760105127394981,8.740029774449901,7.563788029268938,10.086378845324814,9.760105127394981,8.740029774449901,7.563788029268938,-1.1400000000000001,17.28267148430764,5.678573960300246,2.2933026953805795,0.0,16.99373872895395,4.794537184071822,51.75062403713129,65.71696295955394,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,5.261891554738487,0.0,40.419511169600526,71.82092934730224,0.0,11.64912463690315,0.0,6.069221312792274,5.783244946364939,5.106527394840706,4.794537184071822,0.0,5.261891554738487,0.0,25.496599036284397,80.45318763745043,5.917906046161393,18.09109374670197,5.783244946364939,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,1,0,2,0,0,6,1,1,19,1,0,1,5,3,1,1,0,0,6,1,1,0,8,7,2,0,0,1,3,0,0,0,0,6,3
